counter;datetime;PM1;PM2_5;PM4;PM10;NumPM0;NumPM1;NumPM2_5;NumPM4;NumPM10;PartSize;tempC;humidity;pressure;meta
937;2025-01-01T21:53:46;13;14;14;14;95;108;109;109;109;0.55;28.52;29;88105;
938;2025-01-01T21:54:49;13;13;13;13;94;107;107;107;107;0.53;28.51;29;88107;
939;2025-01-01T21:55:51;12;12;13;13;87;99;100;100;100;0.54;28.49;29;88115;
940;2025-01-01T21:56:53;13;14;14;14;93;107;108;108;108;0.54;28.49;29;88107;
941;2025-01-01T21:57:55;12;13;13;14;89;102;103;103;103;0.55;28.52;29;88111;
942;2025-01-01T21:58:58;12;13;13;13;87;100;101;101;101;0.55;28.48;29;88116;
943;2025-01-01T22:00:00;12;13;14;14;91;105;106;106;106;0.56;28.49;29;88110;
944;2025-01-01T22:01:02;12;13;13;14;88;101;102;102;102;0.56;28.50;29;88108;
945;2025-01-01T22:02:04;12;13;14;14;91;104;105;105;105;0.58;28.47;29;88110;
946;2025-01-01T22:03:07;12;13;14;14;85;98;100;100;100;0.58;28.48;29;88116;
947;2025-01-01T22:04:09;12;13;13;13;88;100;101;101;101;0.56;28.46;29;88114;
948;2025-01-01T22:05:11;12;12;13;13;86;99;100;100;100;0.56;28.43;28;88112;
949;2025-01-01T22:06:13;12;13;13;13;88;101;102;102;102;0.55;28.44;29;88114;
950;2025-01-01T22:07:15;12;13;13;13;89;102;103;103;103;0.54;28.42;29;88118;
951;2025-01-01T22:08:18;12;13;13;13;90;102;103;103;103;0.54;28.38;29;88119;
952;2025-01-01T22:09:20;11;12;12;12;85;97;97;98;98;0.56;28.26;29;88125;
953;2025-01-01T22:10:22;12;13;13;13;89;102;103;103;103;0.52;28.28;30;88124;
954;2025-01-01T22:11:24;12;13;13;13;90;102;103;103;103;0.54;28.30;29;88122;
955;2025-01-01T22:12:27;12;12;13;13;89;101;102;102;102;0.54;28.30;29;88122;
956;2025-01-01T22:13:29;12;12;12;12;87;100;100;100;100;0.54;28.30;29;88120;
957;2025-01-01T22:14:31;12;13;13;13;89;102;103;103;103;0.56;28.31;28;88126;
958;2025-01-01T22:15:33;12;13;13;13;92;105;105;105;105;0.52;28.31;29;88118;
959;2025-01-01T22:16:36;12;13;13;13;94;106;107;107;107;0.52;28.28;29;88116;
960;2025-01-01T22:17:38;13;13;14;14;96;109;110;110;110;0.53;28.27;29;88124;
961;2025-01-01T22:18:40;12;12;12;13;89;102;102;102;102;0.52;28.27;29;88124;
962;2025-01-01T22:19:42;12;12;13;13;87;100;101;101;101;0.53;28.23;29;88123;
963;2025-01-01T22:20:44;12;13;13;13;91;104;104;104;104;0.55;28.23;29;88118;
964;2025-01-01T22:21:47;12;13;14;14;91;105;106;106;106;0.57;28.19;29;88121;
965;2025-01-01T22:22:49;13;14;14;14;95;109;109;110;110;0.54;28.19;29;88123;
966;2025-01-01T22:23:51;12;12;13;13;87;100;100;100;100;0.53;28.07;29;88125;
967;2025-01-01T22:24:53;12;13;13;14;90;103;104;104;104;0.57;28.11;29;88125;
968;2025-01-01T22:25:56;12;13;14;14;92;105;106;106;106;0.55;28.13;29;88123;
969;2025-01-01T22:26:58;12;13;13;13;88;100;101;101;101;0.55;28.14;29;88125;
970;2025-01-01T22:28:00;11;12;12;12;84;96;96;97;97;0.54;28.14;29;88122;
971;2025-01-01T22:29:02;11;12;12;12;84;96;97;97;97;0.54;28.17;29;88123;
972;2025-01-01T22:30:05;11;12;12;12;84;96;96;97;97;0.55;28.14;29;88124;
973;2025-01-01T22:31:07;12;13;13;13;89;102;103;103;103;0.56;28.11;29;88123;
974;2025-01-01T22:32:09;12;12;13;13;88;101;101;102;102;0.55;27.98;29;88130;
975;2025-01-01T22:33:11;12;12;12;12;86;98;99;99;99;0.55;27.98;30;88122;
976;2025-01-01T22:34:13;12;12;12;12;88;100;100;100;100;0.52;28.02;29;88127;
977;2025-01-01T22:35:16;12;12;13;13;90;102;103;103;103;0.53;28.06;30;88119;
978;2025-01-01T22:36:18;11;12;12;12;85;97;98;98;98;0.54;28.08;29;88119;
979;2025-01-01T22:37:20;12;12;12;12;89;101;102;102;102;0.51;28.06;29;88124;
980;2025-01-01T22:38:22;12;12;12;12;88;99;100;100;100;0.52;28.10;29;88116;
981;2025-01-01T22:39:25;12;12;12;12;88;99;100;100;100;0.50;28.05;29;88121;
982;2025-01-01T22:40:27;12;12;12;12;90;102;102;102;102;0.50;28.06;29;88119;
983;2025-01-01T22:41:29;12;13;13;13;90;103;103;103;103;0.52;28.06;29;88116;
984;2025-01-01T22:42:31;12;12;12;13;88;100;101;101;101;0.54;27.99;29;88116;
985;2025-01-01T22:43:34;12;12;12;12;85;98;98;98;98;0.56;27.97;29;88121;
986;2025-01-01T22:44:36;11;12;12;12;83;95;96;96;96;0.54;27.97;29;88115;
987;2025-01-01T22:45:38;11;12;12;12;84;96;96;96;96;0.54;27.98;29;88122;
988;2025-01-01T22:46:40;11;12;12;12;86;97;98;98;98;0.52;28.01;29;88112;
989;2025-01-01T22:47:42;12;13;13;13;91;104;105;105;105;0.52;28.01;29;88118;
990;2025-01-01T22:48:45;12;12;12;12;88;100;101;101;101;0.52;28.00;29;88114;
991;2025-01-01T22:49:47;12;12;12;12;86;98;99;99;99;0.51;27.97;29;88121;
992;2025-01-01T22:50:49;12;12;13;13;89;102;102;102;102;0.55;27.98;29;88117;
993;2025-01-01T22:51:51;12;12;12;12;88;100;100;100;100;0.53;27.97;29;88118;
994;2025-01-01T22:52:54;11;12;12;12;86;98;98;98;98;0.54;27.97;29;88121;
995;2025-01-01T22:53:56;12;12;12;12;88;101;101;101;101;0.54;27.96;29;88120;
996;2025-01-01T22:54:58;11;12;12;12;83;94;95;95;95;0.54;27.97;29;88118;
997;2025-01-01T22:56:00;11;12;12;12;85;96;97;97;97;0.53;27.97;29;88113;
998;2025-01-01T22:57:03;11;11;11;11;79;90;90;90;90;0.51;27.94;29;88114;
999;2025-01-01T22:58:05;12;12;12;12;86;98;98;98;98;0.55;27.93;29;88121;
1000;2025-01-01T22:59:07;12;12;12;12;87;99;100;100;100;0.53;27.94;29;88114;
1001;2025-01-01T23:00:09;12;12;12;12;87;99;99;100;100;0.56;27.94;29;88119;
1002;2025-01-01T23:01:11;12;13;13;13;88;100;101;101;101;0.56;27.92;29;88114;
1003;2025-01-01T23:02:14;11;12;12;12;84;96;96;96;96;0.54;27.91;29;88116;
1004;2025-01-01T23:03:16;11;11;11;11;80;90;91;91;91;0.51;27.93;29;88124;
1005;2025-01-01T23:04:18;12;12;12;12;86;98;98;98;98;0.52;27.88;29;88119;
1006;2025-01-01T23:05:20;11;11;11;11;83;95;95;95;95;0.51;27.88;29;88124;
1007;2025-01-01T23:06:23;11;11;11;12;82;93;94;94;94;0.53;27.87;29;88126;
1008;2025-01-01T23:07:25;11;11;11;11;83;95;95;95;95;0.52;27.86;29;88124;
1009;2025-01-01T23:08:27;11;11;11;11;79;90;90;90;90;0.53;27.84;29;88122;
1010;2025-01-01T23:09:29;11;11;12;12;82;94;94;94;94;0.52;27.81;29;88128;
1011;2025-01-01T23:10:32;11;11;11;11;81;92;93;93;93;0.52;27.85;29;88124;
1012;2025-01-01T23:11:34;10;11;11;11;77;88;88;88;88;0.52;27.85;29;88126;
1013;2025-01-01T23:12:36;12;12;12;12;88;100;100;100;100;0.54;27.83;30;88124;
1014;2025-01-01T23:13:38;11;11;11;11;80;92;92;92;92;0.54;27.78;29;88128;
1015;2025-01-01T23:14:41;11;11;12;12;83;94;94;94;94;0.54;27.80;29;88133;
1016;2025-01-01T23:15:43;11;12;12;12;83;94;95;95;95;0.53;27.79;29;88126;
1017;2025-01-01T23:16:45;11;12;13;13;83;95;96;96;96;0.56;27.78;29;88127;
1018;2025-01-01T23:17:47;11;12;13;13;80;92;94;94;94;0.56;27.79;29;88126;
1019;2025-01-01T23:18:49;11;12;12;12;82;93;94;94;94;0.53;27.78;29;88132;
1020;2025-01-01T23:19:52;10;11;11;11;78;89;89;89;89;0.54;27.76;29;88125;
1021;2025-01-01T23:20:54;10;11;11;11;77;88;88;88;88;0.55;27.75;29;88128;
1022;2025-01-01T23:21:56;11;11;12;12;80;91;92;92;92;0.55;27.68;29;88128;
1023;2025-01-01T23:22:58;11;11;11;11;81;92;93;93;93;0.53;27.72;29;88127;
1024;2025-01-01T23:24:01;11;11;11;11;81;92;92;92;92;0.53;27.73;29;88131;
1025;2025-01-01T23:25:03;10;11;11;11;78;89;89;89;89;0.54;27.69;29;88129;
1026;2025-01-01T23:26:05;11;12;12;12;83;95;96;96;96;0.54;27.70;29;88125;
1027;2025-01-01T23:27:07;11;12;12;12;82;94;94;94;94;0.53;27.68;29;88125;
1028;2025-01-01T23:28:10;11;11;11;11;83;94;94;94;94;0.52;27.69;29;88121;
1029;2025-01-01T23:29:12;11;11;11;11;80;91;91;91;91;0.53;27.69;29;88119;
1030;2025-01-01T23:30:14;11;11;11;11;81;93;93;93;93;0.53;27.66;29;88125;
1031;2025-01-01T23:31:16;11;11;11;11;79;90;91;91;91;0.53;27.64;29;88125;
1032;2025-01-01T23:32:18;10;11;11;11;77;87;88;88;88;0.51;27.65;29;88123;
1033;2025-01-01T23:33:21;10;11;11;11;77;87;88;88;88;0.52;27.64;29;88114;
1034;2025-01-01T23:34:23;10;11;11;11;77;88;88;88;88;0.52;27.60;29;88114;
1035;2025-01-01T23:35:25;11;12;12;12;83;94;95;95;95;0.53;27.59;29;88120;
1036;2025-01-01T23:36:27;10;11;11;11;78;88;89;89;89;0.50;27.55;29;88124;
1037;2025-01-01T23:37:30;11;11;11;11;80;91;91;91;91;0.53;27.54;29;88122;
1038;2025-01-01T23:38:32;11;11;11;11;81;92;92;92;92;0.52;27.57;29;88120;
1039;2025-01-01T23:39:34;10;11;11;11;78;89;89;89;89;0.51;27.55;29;88124;
1040;2025-01-01T23:40:36;10;11;11;11;77;87;88;88;88;0.52;27.44;29;88120;
1041;2025-01-01T23:41:38;11;11;11;12;79;90;91;91;91;0.53;27.51;29;88120;
1042;2025-01-01T23:42:41;10;11;11;11;78;88;89;89;89;0.52;27.50;29;88122;
1043;2025-01-01T23:43:43;11;11;11;11;79;90;91;91;91;0.52;27.50;29;88122;
1044;2025-01-01T23:44:45;11;11;12;12;83;95;95;95;95;0.52;27.53;29;88112;
1045;2025-01-01T23:45:47;11;11;11;11;82;93;93;93;93;0.51;27.52;29;88116;
1046;2025-01-01T23:46:50;11;11;11;11;81;92;92;92;92;0.53;27.50;29;88114;
1047;2025-01-01T23:47:52;11;12;12;12;86;98;98;98;98;0.53;27.49;30;88118;
1048;2025-01-01T23:48:54;11;11;12;12;83;94;94;94;95;0.53;27.48;30;88111;
1049;2025-01-01T23:49:56;11;11;12;12;82;94;94;94;94;0.54;27.47;29;88116;
1050;2025-01-01T23:50:59;11;11;12;12;82;93;94;94;94;0.53;27.50;29;88120;
1051;2025-01-01T23:52:01;11;11;11;11;80;91;91;91;91;0.53;27.49;29;88123;
1052;2025-01-01T23:53:03;10;10;11;11;77;87;88;88;88;0.52;27.49;29;88123;
1053;2025-01-01T23:54:05;11;11;11;11;79;90;90;90;90;0.53;27.50;29;88114;
1054;2025-01-01T23:55:07;11;11;12;12;84;95;95;95;96;0.52;27.49;29;88121;
1055;2025-01-01T23:56:10;11;11;11;11;80;91;92;92;92;0.52;27.48;29;88119;
1056;2025-01-01T23:57:12;11;11;11;11;80;91;91;91;91;0.53;27.45;29;88115;
1057;2025-01-01T23:58:14;11;11;12;12;82;94;94;94;94;0.52;27.45;29;88112;
1058;2025-01-01T23:59:16;11;11;11;11;80;91;91;91;91;0.51;27.42;29;88114;
1059;2025-01-02T00:00:19;11;12;12;12;84;95;96;96;96;0.52;27.42;29;88117;
1060;2025-01-02T00:01:21;11;11;12;12;81;92;93;93;93;0.53;27.42;30;88117;
1061;2025-01-02T00:02:23;11;11;11;11;80;92;92;92;92;0.53;27.40;29;88117;
1062;2025-01-02T00:03:25;11;11;11;11;79;90;90;90;90;0.52;27.40;29;88117;
1063;2025-01-02T00:04:28;10;11;11;11;77;88;88;88;88;0.55;27.38;29;88117;
1064;2025-01-02T00:05:30;10;11;11;11;77;88;89;89;89;0.53;27.38;29;88114;
1065;2025-01-02T00:06:32;11;11;11;11;80;91;91;91;91;0.51;27.36;29;88117;
1066;2025-01-02T00:07:34;11;11;11;11;81;92;92;92;92;0.50;27.32;29;88117;
1067;2025-01-02T00:08:37;11;12;12;12;86;97;98;98;98;0.52;27.34;29;88111;
1068;2025-01-02T00:09:39;11;11;11;11;83;94;95;95;95;0.51;27.32;29;88119;
1069;2025-01-02T00:10:41;11;11;11;11;79;90;90;90;90;0.50;27.32;29;88117;
1070;2025-01-02T00:11:43;11;11;11;11;82;93;93;93;93;0.51;27.31;29;88111;
1071;2025-01-02T00:12:45;11;12;12;12;85;96;96;96;96;0.52;27.32;29;88117;
1072;2025-01-02T00:13:48;12;12;13;13;87;100;100;100;100;0.54;27.28;29;88115;
1073;2025-01-02T00:14:50;12;12;12;12;88;100;100;100;100;0.53;27.29;29;88113;
1074;2025-01-02T00:15:52;10;10;10;10;75;86;86;86;86;0.51;27.31;30;88113;
1075;2025-01-02T00:16:54;11;11;11;11;80;91;91;91;91;0.51;27.28;30;88114;
1076;2025-01-02T00:17:57;11;11;11;11;81;93;93;93;93;0.52;27.30;30;88117;
1077;2025-01-02T00:18:59;11;12;12;12;83;95;95;95;95;0.54;27.27;29;88112;
1078;2025-01-02T00:20:01;11;11;11;11;82;93;94;94;94;0.53;27.24;29;88112;
1079;2025-01-02T00:21:03;12;13;13;13;92;105;105;105;105;0.54;27.21;30;88107;
1080;2025-01-02T00:22:06;11;11;12;12;84;95;96;96;96;0.50;27.18;30;88114;
1081;2025-01-02T00:23:08;11;12;12;12;85;97;97;97;97;0.49;27.20;30;88106;
1082;2025-01-02T00:24:10;12;12;12;12;87;99;99;99;99;0.51;27.18;30;88106;
1083;2025-01-02T00:25:12;11;11;11;11;81;92;92;92;92;0.51;27.20;30;88108;
1084;2025-01-02T00:26:14;11;12;12;12;85;97;97;97;97;0.53;27.20;30;88100;
1085;2025-01-02T00:27:17;12;12;12;12;87;99;99;99;99;0.53;27.21;30;88102;
1086;2025-01-02T00:28:19;12;12;12;12;87;99;99;99;99;0.53;27.21;30;88104;
1087;2025-01-02T00:29:21;12;13;13;13;93;106;106;106;106;0.49;27.20;30;88100;
1088;2025-01-02T00:30:23;12;12;12;12;89;101;101;101;101;0.54;27.19;30;88100;
1089;2025-01-02T00:31:26;12;12;12;12;86;98;99;99;99;0.54;27.16;29;88098;
1090;2025-01-02T00:32:28;12;12;12;12;86;98;98;98;98;0.56;27.18;30;88095;
1091;2025-01-02T00:33:30;12;12;12;12;87;99;100;100;100;0.53;27.16;30;88089;
1092;2025-01-02T00:34:32;12;12;12;12;90;102;102;102;102;0.51;27.13;30;88099;
1093;2025-01-02T00:35:35;11;11;11;11;83;95;95;95;95;0.51;27.15;30;88093;
1094;2025-01-02T00:36:37;12;12;12;12;86;98;98;98;98;0.52;27.14;30;88093;
1095;2025-01-02T00:37:39;11;11;11;11;83;95;95;95;95;0.51;27.16;30;88090;
1096;2025-01-02T00:38:41;12;12;12;12;86;98;98;98;98;0.53;27.15;30;88091;
1097;2025-01-02T00:39:43;11;12;12;12;84;95;96;96;96;0.52;27.11;30;88083;
1098;2025-01-02T00:40:46;12;12;12;12;89;101;101;101;101;0.52;27.05;30;88094;
1099;2025-01-02T00:41:48;12;12;12;13;90;102;103;103;103;0.52;27.07;30;88093;
1100;2025-01-02T00:42:50;12;12;12;12;88;100;101;101;101;0.51;27.07;30;88091;
1101;2025-01-02T00:43:52;12;12;12;12;88;101;101;101;101;0.52;27.07;30;88096;
1102;2025-01-02T00:44:55;12;13;13;13;90;103;103;103;103;0.54;27.09;30;88097;
1103;2025-01-02T00:45:57;12;13;13;13;91;103;104;104;104;0.55;27.10;30;88095;
1104;2025-01-02T00:46:59;12;13;13;13;92;105;106;106;106;0.54;27.08;30;88090;
1105;2025-01-02T00:48:01;12;12;13;13;90;102;103;103;103;0.53;27.10;30;88089;
1106;2025-01-02T00:49:04;12;12;12;12;88;100;100;100;100;0.54;27.10;30;88097;
1107;2025-01-02T00:50:06;13;13;13;13;94;107;107;107;107;0.54;27.05;30;88088;
1108;2025-01-02T00:51:08;12;12;13;13;91;104;104;104;104;0.53;26.98;30;88093;
1109;2025-01-02T00:52:10;13;13;13;13;94;107;108;108;108;0.52;27.01;30;88086;
1110;2025-01-02T00:53:12;13;14;14;15;97;112;112;112;112;0.52;27.01;30;88095;
1111;2025-01-02T00:54:15;12;13;13;13;93;106;106;106;106;0.51;27.03;30;88088;
1112;2025-01-02T00:55:17;12;13;13;13;90;103;104;104;104;0.54;27.02;29;88082;
1113;2025-01-02T00:56:19;13;14;14;14;99;113;113;113;113;0.53;27.01;30;88078;
1114;2025-01-02T00:57:21;13;14;14;14;99;113;113;113;113;0.52;26.99;30;88081;
1115;2025-01-02T00:58:24;13;13;13;13;94;106;107;107;107;0.53;27.00;30;88079;
1116;2025-01-02T00:59:26;14;14;14;14;101;115;115;115;115;0.54;26.98;30;88084;
1117;2025-01-02T01:00:28;13;13;14;14;94;107;108;108;108;0.54;27.00;30;88082;
1118;2025-01-02T01:01:30;13;13;14;14;97;110;111;111;111;0.53;26.95;30;88086;
1119;2025-01-02T01:02:33;12;13;13;13;93;106;106;106;106;0.51;26.98;30;88079;
1120;2025-01-02T01:03:35;13;13;13;13;98;111;111;111;111;0.52;26.96;30;88079;
1121;2025-01-02T01:04:37;13;14;14;14;99;113;113;113;113;0.52;26.97;30;88078;
1122;2025-01-02T01:05:39;13;13;13;13;97;110;111;111;111;0.54;26.96;30;88074;
1123;2025-01-02T01:06:42;12;13;13;13;92;104;105;105;105;0.53;26.98;30;88082;
1124;2025-01-02T01:07:44;13;13;13;13;94;107;107;107;107;0.54;27.00;30;88084;
1125;2025-01-02T01:08:46;13;13;14;14;96;110;110;110;110;0.55;26.99;30;88083;
1126;2025-01-02T01:09:48;12;13;13;13;93;106;106;106;106;0.55;26.98;30;88084;
1127;2025-01-02T01:10:51;14;14;14;15;104;118;118;118;118;0.53;26.97;30;88073;
1128;2025-01-02T01:11:53;13;14;14;14;99;113;113;113;113;0.55;26.99;30;88078;
1129;2025-01-02T01:12:55;13;13;14;14;95;108;109;109;109;0.55;26.99;30;88078;
1130;2025-01-02T01:13:57;13;13;14;14;94;108;108;108;108;0.56;26.97;30;88076;
1131;2025-01-02T01:14:59;13;14;14;14;98;112;112;113;113;0.53;26.96;30;88074;
1132;2025-01-02T01:16:02;14;14;14;14;103;117;117;117;117;0.53;26.93;30;88081;
1133;2025-01-02T01:17:04;14;14;15;15;104;118;119;119;119;0.55;26.90;30;88076;
1134;2025-01-02T01:18:06;13;13;13;13;96;109;109;110;110;0.52;26.92;30;88073;
1135;2025-01-02T01:19:08;13;13;13;13;98;112;112;112;112;0.51;26.91;30;88073;
1136;2025-01-02T01:20:11;13;13;13;13;97;110;110;110;110;0.52;26.90;30;88071;
1137;2025-01-02T01:21:13;14;14;14;14;102;116;116;116;116;0.53;26.93;30;88069;
1138;2025-01-02T01:22:15;14;14;14;15;103;118;118;118;118;0.54;26.90;30;88071;
1139;2025-01-02T01:23:17;13;14;14;14;98;111;112;112;112;0.54;26.89;30;88075;
1140;2025-01-02T01:24:20;13;13;13;13;95;108;108;108;108;0.53;26.83;30;88075;
1141;2025-01-02T01:25:22;13;14;14;14;97;111;111;111;111;0.53;26.85;30;88075;
1142;2025-01-02T01:26:24;14;14;14;14;102;116;116;116;116;0.51;26.86;30;88069;
1143;2025-01-02T01:27:26;14;15;15;15;106;121;121;121;121;0.55;26.87;30;88077;
1144;2025-01-02T01:28:28;14;15;15;15;102;117;118;118;118;0.56;26.85;30;88073;
1145;2025-01-02T01:29:31;13;14;14;14;100;114;115;115;115;0.52;26.86;30;88079;
1146;2025-01-02T01:30:33;13;14;14;14;100;113;113;113;114;0.52;26.86;30;88077;
1147;2025-01-02T01:31:35;13;14;14;14;101;115;115;115;115;0.53;26.85;30;88069;
1148;2025-01-02T01:32:37;13;14;14;14;100;114;114;114;114;0.52;26.74;30;88076;
1149;2025-01-02T01:33:40;13;14;14;14;100;114;114;114;114;0.52;26.82;30;88077;
1150;2025-01-02T01:34:42;13;14;14;14;99;112;113;113;113;0.52;26.83;30;88077;
1151;2025-01-02T01:35:44;13;13;13;13;97;110;110;110;110;0.52;26.78;30;88079;
1152;2025-01-02T01:36:46;14;15;15;15;106;120;121;121;121;0.54;26.82;30;88082;
1153;2025-01-02T01:37:49;13;14;14;14;100;114;114;114;114;0.53;26.80;30;88076;
1154;2025-01-02T01:38:51;14;15;15;15;108;123;123;123;123;0.54;26.82;30;88076;
1155;2025-01-02T01:39:53;14;14;15;15;104;118;119;119;119;0.54;26.84;30;88079;
1156;2025-01-02T01:40:55;13;14;14;14;99;113;113;113;113;0.55;26.84;30;88074;
1157;2025-01-02T01:41:58;14;14;14;14;104;118;118;118;118;0.53;26.83;30;88078;
1158;2025-01-02T01:43:00;14;14;14;15;102;116;116;117;117;0.53;26.82;31;88077;
1159;2025-01-02T01:44:02;13;14;14;14;100;114;114;114;114;0.50;26.81;30;88077;
1160;2025-01-02T01:45:04;13;14;14;14;101;115;115;115;115;0.50;26.78;31;88079;
1161;2025-01-02T01:46:06;13;14;14;14;100;114;114;114;114;0.50;26.71;30;88078;
1162;2025-01-02T01:47:09;14;14;14;14;105;119;119;119;119;0.51;26.64;30;88076;
1163;2025-01-02T01:48:11;14;14;14;14;102;116;116;116;116;0.50;26.69;30;88083;
1164;2025-01-02T01:49:13;13;14;14;14;101;115;115;115;115;0.50;26.75;30;88083;
1165;2025-01-02T01:50:15;14;14;14;14;104;118;118;118;118;0.51;26.74;30;88076;
1166;2025-01-02T01:51:18;14;15;15;15;108;123;123;123;123;0.53;26.77;30;88083;
1167;2025-01-02T01:52:20;14;14;14;14;103;117;118;118;118;0.53;26.79;30;88075;
1168;2025-01-02T01:53:22;14;14;14;14;104;118;118;118;118;0.53;26.78;30;88070;
1169;2025-01-02T01:54:24;14;14;14;14;105;119;119;119;119;0.52;26.78;30;88073;
1170;2025-01-02T01:55:27;13;13;13;13;97;110;110;110;110;0.50;26.78;30;88071;
1171;2025-01-02T01:56:29;13;13;13;13;98;112;112;112;112;0.51;26.78;30;88068;
1172;2025-01-02T01:57:31;14;14;14;14;102;116;116;116;116;0.52;26.78;30;88071;
1173;2025-01-02T01:58:33;13;14;14;14;101;115;115;115;115;0.52;26.77;30;88072;
1174;2025-01-02T01:59:36;14;14;15;15;102;116;117;117;117;0.54;26.78;30;88068;
1175;2025-01-02T02:00:38;13;13;14;14;97;111;111;111;111;0.52;26.77;30;88074;
1176;2025-01-02T02:01:40;14;14;14;14;102;116;116;116;116;0.52;26.75;30;88072;
1177;2025-01-02T02:02:42;13;14;14;14;99;113;114;114;114;0.53;26.72;30;88076;
1178;2025-01-02T02:03:44;14;14;14;14;103;117;117;117;117;0.54;26.73;31;88078;
1179;2025-01-02T02:04:47;14;14;14;14;104;119;119;119;119;0.53;26.73;30;88069;
1180;2025-01-02T02:05:49;14;14;14;14;102;115;116;116;116;0.52;26.72;31;88070;
1181;2025-01-02T02:06:51;14;14;14;14;106;121;121;121;121;0.51;26.68;31;88082;
1182;2025-01-02T02:07:53;14;14;14;14;102;116;116;116;116;0.53;26.69;30;88072;
1183;2025-01-02T02:08:56;13;14;14;14;99;112;113;113;113;0.52;26.66;30;88066;
1184;2025-01-02T02:09:58;14;14;14;14;104;118;118;118;118;0.51;26.69;30;88067;
1185;2025-01-02T02:11:00;13;14;14;14;100;114;114;114;114;0.52;26.67;30;88068;
1186;2025-01-02T02:12:02;13;13;13;13;98;111;111;111;111;0.52;26.69;30;88065;
1187;2025-01-02T02:13:05;13;13;13;13;97;111;111;111;111;0.51;26.68;31;88068;
1188;2025-01-02T02:14:07;13;14;14;14;99;113;113;113;113;0.53;26.70;31;88064;
1189;2025-01-02T02:15:09;14;14;15;15;103;117;118;118;118;0.53;26.70;30;88063;
1190;2025-01-02T02:16:11;14;14;14;14;103;117;117;117;117;0.52;26.68;30;88074;
1191;2025-01-02T02:17:14;14;15;15;15;106;120;120;120;120;0.52;26.69;30;88068;
1192;2025-01-02T02:18:16;13;13;13;13;99;112;113;113;113;0.51;26.70;31;88072;
1193;2025-01-02T02:19:18;13;14;14;14;98;111;112;112;112;0.53;26.69;30;88065;
1194;2025-01-02T02:20:20;13;13;13;13;96;109;109;109;109;0.53;26.70;30;88066;
1195;2025-01-02T02:21:23;13;13;14;14;98;111;112;112;112;0.54;26.69;31;88064;
1196;2025-01-02T02:22:25;14;14;14;14;101;115;116;116;116;0.54;26.68;30;88068;
1197;2025-01-02T02:23:27;14;14;14;14;101;115;116;116;116;0.55;26.67;31;88070;
1198;2025-01-02T02:24:29;13;13;13;13;94;107;107;107;107;0.55;26.65;31;88065;
1199;2025-01-02T02:25:31;13;14;14;14;98;112;113;113;113;0.55;26.65;30;88059;
1200;2025-01-02T02:26:34;14;14;14;14;103;117;118;118;118;0.53;26.64;31;88066;
1201;2025-01-02T02:27:36;13;14;14;14;100;114;114;114;114;0.51;26.64;31;88069;
1202;2025-01-02T02:28:38;13;13;13;13;97;110;110;110;110;0.50;26.66;31;88069;
1203;2025-01-02T02:29:40;13;14;14;14;101;114;115;115;115;0.50;26.63;31;88065;
1204;2025-01-02T02:30:43;13;13;13;13;94;107;107;107;107;0.52;26.62;31;88066;
1205;2025-01-02T02:31:45;14;14;14;14;103;117;117;117;117;0.51;26.63;31;88064;
1206;2025-01-02T02:32:47;14;14;14;14;101;115;115;115;115;0.52;26.63;30;88067;
1207;2025-01-02T02:33:49;13;13;13;13;98;111;111;111;111;0.52;26.59;31;88062;
1208;2025-01-02T02:34:52;14;14;14;14;102;116;116;116;116;0.53;26.58;31;88065;
1209;2025-01-02T02:35:54;13;13;13;13;97;110;111;111;111;0.53;26.59;31;88056;
1210;2025-01-02T02:36:56;13;13;13;13;96;109;109;109;109;0.54;26.61;31;88064;
1211;2025-01-02T02:37:58;14;14;14;14;104;118;119;119;119;0.52;26.59;31;88061;
1212;2025-01-02T02:39:00;13;14;14;14;100;113;114;114;114;0.51;26.59;31;88062;
1213;2025-01-02T02:40:03;13;14;14;14;101;115;115;115;115;0.52;26.60;31;88055;
1214;2025-01-02T02:41:05;13;13;13;13;97;110;110;110;110;0.52;26.54;31;88060;
1215;2025-01-02T02:42:07;13;14;14;14;99;113;113;113;113;0.53;26.51;31;88058;
1216;2025-01-02T02:43:09;13;14;14;14;98;112;112;112;112;0.53;26.51;31;88067;
1217;2025-01-02T02:44:12;13;13;13;13;94;107;107;107;107;0.55;26.53;31;88064;
1218;2025-01-02T02:45:14;13;13;13;13;95;108;109;109;109;0.53;26.53;31;88059;
1219;2025-01-02T02:46:16;13;13;14;14;98;112;112;112;112;0.52;26.50;31;88058;
1220;2025-01-02T02:47:18;13;13;13;13;96;109;109;109;109;0.51;26.52;31;88060;
1221;2025-01-02T02:48:21;13;13;13;13;95;108;109;109;109;0.53;26.54;31;88058;
1222;2025-01-02T02:49:23;13;13;13;13;99;112;112;112;112;0.50;26.53;31;88056;
1223;2025-01-02T02:50:25;13;13;13;13;95;108;109;109;109;0.54;26.49;31;88056;
1224;2025-01-02T02:51:27;13;13;13;13;95;108;108;108;108;0.53;26.48;31;88049;
1225;2025-01-02T02:52:30;12;13;13;13;92;105;105;105;105;0.52;26.47;31;88053;
1226;2025-01-02T02:53:32;13;14;14;14;99;113;113;113;113;0.53;26.47;31;88051;
1227;2025-01-02T02:54:34;13;13;13;14;96;109;110;110;110;0.53;26.46;31;88047;
