sensor,datetime,PM25,Temperature,RH
9,1732326567.0,14,21.25,80
9,1732326629.0,14,21.14,81
9,1732326692.0,14,21.15,81
9,1732326754.0,14,21.05,81
9,1732326816.0,14,21.15,81
9,1732326878.0,14,21.13,82
9,1732326941.0,16,21.16,80
9,1732327003.0,16,21.28,79
9,1732327065.0,16,21.28,80
9,1732327127.0,15,21.5,79
9,1732327189.0,15,21.5,79
9,1732327252.0,14,21.59,78
9,1732327314.0,15,21.38,77
9,1732327376.0,14,21.58,77
9,1732327438.0,13,21.75,77
9,1732327500.0,15,21.88,77
9,1732327563.0,22,21.82,77
9,1732327625.0,23,21.81,77
9,1732327687.0,21,21.86,77
9,1732327749.0,19,21.78,77
9,1732327812.0,16,21.86,76
9,1732327874.0,15,21.83,76
9,1732327936.0,15,21.82,77
9,1732327998.0,14,21.93,76
9,1732328061.0,15,22.03,76
9,1732328123.0,13,22.11,75
9,1732328185.0,13,21.88,76
9,1732328247.0,14,21.67,78
9,1732328309.0,13,21.5,79
9,1732328372.0,13,21.81,77
9,1732328434.0,12,21.71,78
9,1732328496.0,13,21.6,77
9,1732328558.0,14,21.63,77
9,1732328620.0,13,21.4,77
9,1732328683.0,13,21.58,77
9,1732328745.0,12,21.65,77
9,1732328807.0,12,21.43,77
9,1732328869.0,12,21.6,77
9,1732328932.0,13,21.6,77
9,1732328994.0,13,21.33,78
9,1732329056.0,12,21.5,77
9,1732329118.0,13,21.28,78
9,1732329180.0,13,21.22,78
9,1732329243.0,13,21.52,78
9,1732329305.0,12,21.49,77
9,1732329367.0,13,21.54,77
9,1732329429.0,13,21.54,77
9,1732329492.0,13,21.67,77
9,1732329554.0,13,21.59,76
9,1732329616.0,13,21.64,77
9,1732329678.0,12,21.72,76
9,1732329740.0,12,21.75,76
9,1732329803.0,12,21.76,75
9,1732329865.0,13,21.79,76
9,1732329927.0,12,21.69,76
9,1732329989.0,12,21.75,76
9,1732330051.0,13,21.74,76
9,1732330114.0,12,21.77,76
9,1732330176.0,12,21.67,76
9,1732330238.0,12,21.68,76
9,1732330300.0,12,21.52,75
9,1732330363.0,11,21.61,76
9,1732330425.0,11,21.56,76
9,1732330487.0,11,21.6,76
9,1732330549.0,11,21.6,77
9,1732330611.0,10,21.68,76
9,1732330674.0,10,21.71,76
9,1732330736.0,10,21.72,76
9,1732330798.0,10,21.71,76
9,1732330860.0,11,21.67,76
9,1732330922.0,10,21.61,76
9,1732330985.0,11,21.54,76
9,1732331047.0,11,21.55,76
9,1732331109.0,10,21.41,77
9,1732331171.0,11,21.44,76
9,1732331234.0,10,21.3,77
9,1732331296.0,10,21.44,76
9,1732331358.0,11,21.24,77
9,1732331420.0,10,21.37,78
9,1732331482.0,11,21.5,76
9,1732331545.0,11,21.58,76
9,1732331607.0,11,21.4,77
9,1732331669.0,11,21.28,77
9,1732331731.0,11,21.11,78
9,1732331794.0,11,21.21,77
9,1732331856.0,11,21.38,76
9,1732331918.0,12,21.25,77
9,1732331980.0,11,21.15,77
9,1732332042.0,11,21.17,76
9,1732332105.0,11,21.14,77
9,1732332167.0,11,21.19,77
9,1732332229.0,11,21.22,77
9,1732332291.0,12,21.35,77
9,1732332353.0,11,21.27,77
9,1732332416.0,12,21.28,77
9,1732332478.0,11,21.3,78
9,1732332540.0,11,21.21,78
9,1732332602.0,11,21.1,77
9,1732332665.0,12,21.11,78
9,1732332727.0,12,20.95,78
9,1732332789.0,11,21.01,79
9,1732332851.0,12,20.88,79
9,1732332913.0,11,20.88,79
9,1732332976.0,11,20.87,79
9,1732333038.0,11,20.99,79
9,1732333100.0,12,21.18,78
9,1732333162.0,11,21.19,77
9,1732333224.0,12,21.24,77
9,1732333287.0,12,21.37,76
9,1732333349.0,11,21.23,76
9,1732333411.0,11,21.34,76
9,1732333473.0,11,21.34,76
9,1732333536.0,11,21.33,76
9,1732333598.0,10,21.35,76
9,1732333660.0,10,21.34,76
9,1732333722.0,11,21.28,76
9,1732333784.0,11,21.34,76
9,1732333847.0,11,21.31,76
9,1732333909.0,11,21.31,76
9,1732333971.0,12,21.13,77
9,1732334033.0,12,21.01,78
9,1732334095.0,12,20.99,78
9,1732334158.0,13,21.06,77
9,1732334220.0,13,21.11,77
9,1732334282.0,13,20.97,78
9,1732334344.0,13,21.11,78
9,1732334407.0,13,21.07,78
9,1732334469.0,13,20.9,79
9,1732334531.0,13,20.88,79
9,1732334593.0,13,21.01,78
9,1732334655.0,13,20.89,79
9,1732334718.0,13,20.9,78
9,1732334780.0,11,20.93,78
9,1732334842.0,12,20.95,78
9,1732334904.0,11,20.9,78
9,1732334967.0,11,20.86,78
9,1732335029.0,10,20.95,78
9,1732335091.0,9,20.88,78
9,1732335153.0,10,20.82,79
9,1732335215.0,9,20.71,79
9,1732335278.0,9,20.73,78
9,1732335340.0,8,20.72,79
9,1732335402.0,8,20.86,78
9,1732335464.0,9,20.8,78
9,1732335526.0,8,20.78,79
9,1732335589.0,8,20.75,78
9,1732335651.0,9,20.79,78
9,1732335713.0,8,20.65,78
9,1732335775.0,8,20.77,80
9,1732335837.0,9,20.81,79
9,1732335900.0,9,20.8,78
9,1732335962.0,9,20.48,79
9,1732336024.0,8,20.59,80
9,1732336086.0,8,20.7,79
9,1732336149.0,9,20.58,79
9,1732336211.0,9,20.51,80
